TransactionID,Store,Category,Date,Quantity,UnitPrice,Revenue
60290,Store_A,Groceries,5/9/2019,2,100,500
82793,store_a,Eletronics,2/12/2019,-2,20,100
46051,Store C,Home,8/17/2019,,,-50
25909,store_a,Clothing,8/22/2019,5,20,100
99682,Store_B,Home,6/5/2020,2,100,200
87338,STORE_B,Clothing,5/11/2020,2,20,500
83432,STORE_B,Electronics,27/04/2019,5,10,200
38133,Store_B,Electronics,21/11/2019,5,50,100
61571,Store_A,Groceries,10/7/2020,10,20,100
89062,store_a,Electronics,4/23/2019,10,50,-50
60908,STORE_B,Eletronics,30/08/2019,,20,500
21278,Store_A,Eletronics,4/3/2020,5,100,
61458,Store_B,Clothing,22/07/2020,-2,50,100
74265,Store_A,Home,14/03/2020,3,20,
66782,Store_B,Eletronics,11/10/2020,,100,500
65415,store_a,Clothing,1/6/2019,1,-5,200
64160,Store_A,Home,24/09/2020,5,10,500
64399,store_a,Electronics,18/09/2019,10,,-50
35298,Store_A,Clothing,5/8/2020,2,100,
32191,Store_B,Home,5/2/2020,5,100,
66964,Store_B,Groceries,3/12/2019,5,10,200
43092,Store_A,Groceries,27/07/2019,10,50,200
99407,Store_B,Eletronics,24/09/2020,10,20,100
85257,Store C,Home,11/4/2020,3,50,500
72513,Store C,Groceries,28/01/2020,,100,-50
61097,store_a,Eletronics,11/9/2020,10,-5,100
40279,Store C,Clothing,22/11/2019,10,20,500
24404,Store C,Clothing,5/23/2019,10,,200
80022,STORE_B,Home,20/06/2020,,,-50
45198,STORE_B,Home,5/1/2019,2,20,200
59997,STORE_B,Home,12/26/2020,5,100,200
88692,STORE_B,Home,8/5/2019,5,-5,
10567,Store_B,Groceries,3/9/2020,10,10,500
71032,store_a,Groceries,13/04/2019,-2,-5,100
12179,store_a,Eletronics,13/12/2019,-2,50,
12019,Store C,Groceries,12/20/2020,,-5,500
91455,store_a,Clothing,30/07/2019,3,-5,500
95239,Store C,Eletronics,25/06/2019,10,50,500
28704,store_a,Groceries,21/09/2019,,10,-50
28030,Store_A,Home,19/03/2020,,10,
79445,Store_A,Groceries,2/24/2019,3,,100
83551,store_a,Electronics,24/11/2019,,10,
13420,Store_B,Eletronics,10/5/2019,5,20,200
69875,Store C,Groceries,3/10/2019,3,,500
57653,store_a,Groceries,16/02/2020,3,100,200
26740,Store C,Clothing,4/5/2020,1,,
75263,STORE_B,Home,7/19/2020,3,-5,100
74559,store_a,Home,9/2/2019,3,-5,200
29465,Store_B,Clothing,27/05/2019,2,,200
61432,STORE_B,Clothing,3/4/2019,5,50,-50
14131,store_a,Electronics,5/28/2020,10,10,
20652,Store_A,Eletronics,11/5/2019,1,-5,200
74973,store_a,Home,2/26/2020,3,-5,
97043,Store_A,Clothing,5/31/2020,2,20,100
57147,Store_A,Clothing,7/3/2020,2,10,200
57671,store_a,Eletronics,12/5/2020,,-5,100
99342,store_a,Clothing,19/03/2019,10,50,200
29171,Store_A,Electronics,2/13/2019,10,-5,500
96129,Store C,Eletronics,7/5/2019,-2,10,-50
65692,STORE_B,Electronics,11/3/2019,5,20,-50
68541,Store_B,Groceries,8/7/2019,-2,10,-50
19470,store_a,Home,7/21/2020,,50,100
71344,STORE_B,Clothing,26/06/2019,3,20,
54308,STORE_B,Eletronics,9/15/2019,2,10,-50
60639,Store C,Electronics,18/08/2019,1,50,200
31326,STORE_B,Home,31/10/2020,5,50,200
14597,store_a,Home,11/6/2019,3,,500
40788,STORE_B,Clothing,10/16/2019,,-5,100
75020,store_a,Home,29/08/2019,10,20,200
59477,store_a,Clothing,4/13/2019,,20,200
43071,Store_A,Groceries,14/03/2019,3,-5,500
80603,Store C,Clothing,17/03/2020,,10,500
71923,Store_B,Electronics,12/1/2020,10,,
80560,Store_A,Home,15/11/2019,3,20,
83251,Store_B,Home,12/4/2020,1,50,
67492,store_a,Home,15/12/2020,-2,20,200
41770,Store_A,Clothing,30/09/2020,5,,500
86762,STORE_B,Eletronics,10/29/2019,,-5,100
45399,STORE_B,Clothing,13/08/2020,10,100,
88948,Store_B,Electronics,3/3/2020,1,-5,-50
67439,store_a,Clothing,14/12/2019,2,50,200
54415,Store_B,Home,2/25/2019,1,20,100
22569,Store C,Groceries,11/10/2019,1,-5,200
12369,STORE_B,Electronics,1/9/2020,1,50,
10528,Store_A,Groceries,10/4/2019,10,10,200
40314,Store_A,Electronics,8/7/2019,2,50,
28047,Store_A,Electronics,23/09/2020,5,20,200
29748,STORE_B,Home,4/1/2020,1,10,
45109,store_a,Clothing,9/10/2020,10,10,500
23919,STORE_B,Home,5/12/2019,10,10,500
57498,STORE_B,Home,5/7/2020,5,100,500
65808,Store_A,Home,4/20/2019,-2,100,500
90792,STORE_B,Groceries,8/4/2020,3,10,500
80441,Store_A,Electronics,6/3/2019,2,-5,-50
84420,store_a,Eletronics,23/02/2020,2,-5,200
38906,Store C,Clothing,11/8/2020,,-5,500
81486,Store_A,Home,16/04/2020,1,20,-50
76896,Store_B,Electronics,20/03/2019,3,10,-50
31946,Store C,Clothing,4/6/2019,-2,-5,200
57020,store_a,Eletronics,4/5/2020,2,10,200
84266,Store C,Eletronics,11/2/2019,-2,50,
32161,Store_A,Home,29/01/2020,,-5,
37738,store_a,Eletronics,25/07/2019,1,50,500
13925,Store_B,Eletronics,7/26/2020,3,50,100
18463,Store_A,Clothing,20/04/2020,10,-5,
67153,Store_A,Clothing,19/03/2019,1,,100
92948,store_a,Home,28/05/2019,3,50,
71009,store_a,Electronics,29/10/2019,5,-5,-50
97938,Store C,Home,2/17/2020,2,50,-50
51552,Store_B,Groceries,9/4/2019,-2,20,-50
66271,Store C,Eletronics,7/19/2020,1,100,100
19797,Store C,Electronics,4/14/2019,,100,500
96130,Store_A,Clothing,23/02/2020,10,100,
81942,store_a,Groceries,11/7/2020,,,
23965,Store_A,Groceries,2/8/2019,-2,10,100
23733,Store_B,Eletronics,9/27/2019,1,50,-50
63223,Store C,Clothing,4/10/2020,2,20,500
36926,Store_B,Electronics,11/3/2019,2,,
38783,store_a,Clothing,15/02/2020,3,100,500
93360,store_a,Eletronics,20/01/2020,,,500
46394,STORE_B,Groceries,1/10/2019,,20,200
74796,Store_B,Eletronics,15/01/2020,10,-5,500
38287,Store_A,Home,8/22/2019,-2,,200
92104,Store_B,Groceries,1/7/2019,3,100,100
40436,Store C,Eletronics,21/02/2020,10,10,-50
96916,store_a,Electronics,10/5/2020,1,100,200
83567,store_a,Electronics,21/11/2019,1,100,500
97483,Store_B,Electronics,12/23/2019,,100,-50
13188,Store_B,Home,21/08/2019,-2,,500
16765,Store_B,Clothing,4/4/2019,3,20,500
61626,Store C,Electronics,1/12/2020,-2,100,200
98707,Store C,Home,28/01/2020,5,-5,100
20807,Store_A,Electronics,9/1/2019,2,,500
20204,Store_B,Home,2/27/2019,-2,20,200
67944,Store_A,Electronics,22/08/2019,3,10,500
52120,STORE_B,Clothing,11/10/2020,-2,100,-50
32658,Store C,Eletronics,11/16/2019,3,50,100
47081,store_a,Electronics,8/11/2019,1,,500
44986,STORE_B,Eletronics,12/23/2019,2,-5,100
89322,store_a,Electronics,4/27/2019,-2,10,100
60304,STORE_B,Clothing,4/3/2020,-2,10,-50
75592,Store_A,Eletronics,10/23/2019,-2,10,-50
68548,Store_A,Home,6/8/2020,3,,
49986,Store C,Electronics,29/01/2020,-2,20,100
84095,store_a,Electronics,3/11/2020,1,50,500
98281,STORE_B,Home,23/03/2020,1,-5,-50
76151,Store_B,Clothing,2/2/2020,,20,500
83598,Store_B,Groceries,25/02/2020,,100,100
38214,Store C,Electronics,2/5/2020,3,50,-50
48745,store_a,Home,8/1/2019,3,20,
52548,Store_B,Groceries,6/12/2020,1,100,100
20681,Store C,Electronics,7/10/2020,,50,500
16984,Store C,Eletronics,7/3/2020,-2,,
37579,store_a,Home,21/02/2020,-2,-5,100
64933,Store_B,Eletronics,12/26/2019,3,-5,-50
37399,Store_B,Clothing,3/5/2019,2,100,100
41481,Store_B,Groceries,3/2/2019,1,20,200
10944,Store_A,Home,12/2/2019,1,50,500
19114,Store_B,Electronics,9/15/2020,3,100,-50
49846,STORE_B,Electronics,4/12/2019,3,100,-50
93666,Store_A,Groceries,7/14/2020,3,,200
87848,Store_A,Eletronics,23/07/2020,-2,100,
42596,Store_A,Eletronics,3/6/2020,-2,50,-50
85287,Store_A,Home,12/11/2019,2,10,
16907,Store C,Home,23/04/2019,1,50,
38114,STORE_B,Eletronics,23/12/2019,5,50,
35009,store_a,Home,25/03/2020,2,,100
94846,Store_B,Eletronics,13/11/2020,2,,200
60241,Store_A,Groceries,17/03/2020,-2,-5,500
45725,store_a,Home,18/04/2019,,-5,200
28996,Store C,Eletronics,17/10/2020,1,100,-50
16047,store_a,Home,11/11/2020,-2,-5,200
38767,Store_A,Electronics,10/6/2020,5,,500
26347,STORE_B,Electronics,2/3/2020,1,100,100
34102,store_a,Clothing,2/9/2020,2,10,-50
14263,Store_A,Eletronics,5/4/2019,3,20,100
77438,Store_A,Clothing,29/02/2020,1,,-50
40540,Store_B,Eletronics,4/5/2020,1,,500
85726,Store_B,Home,10/8/2020,3,10,100
73769,STORE_B,Eletronics,2/4/2019,5,,500
50843,Store_B,Electronics,2/24/2020,5,-5,500
37690,STORE_B,Home,1/12/2020,1,-5,200
12994,Store C,Electronics,22/11/2020,-2,-5,-50
77546,Store C,Home,8/8/2019,3,10,
17377,Store_B,Eletronics,11/27/2020,,100,
88572,Store C,Eletronics,12/8/2019,1,,100
36467,store_a,Electronics,22/01/2019,3,,500
10048,store_a,Groceries,2/20/2020,2,-5,200
46978,store_a,Eletronics,12/8/2020,,100,-50
57606,Store C,Groceries,26/07/2019,3,,100
91574,store_a,Home,15/09/2020,-2,50,500
83414,STORE_B,Groceries,3/10/2019,1,10,
59222,Store_A,Electronics,11/10/2020,10,20,
58115,Store_B,Clothing,23/09/2020,5,50,-50
99606,STORE_B,Clothing,17/01/2019,1,20,-50
50647,store_a,Electronics,16/03/2019,3,50,-50
64607,Store_A,Clothing,13/08/2020,,50,100
67410,Store_B,Electronics,11/8/2019,,50,-50
31996,STORE_B,Eletronics,2/24/2019,3,10,100
64921,Store_B,Groceries,11/24/2020,5,20,200
93697,Store C,Clothing,6/17/2020,1,100,500
56022,store_a,Eletronics,4/15/2019,,100,
50148,STORE_B,Clothing,12/4/2020,,-5,100
77764,STORE_B,Home,10/21/2019,10,,500
18888,Store_A,Electronics,29/05/2019,2,10,-50
98666,Store_A,Electronics,7/4/2020,10,-5,
49159,Store_A,Eletronics,29/06/2019,2,-5,100
52197,Store_B,Home,1/10/2020,,10,-50
94326,store_a,Groceries,3/25/2020,2,10,500
34474,Store_B,Home,19/12/2019,1,50,200
27333,store_a,Home,15/11/2020,,10,500
46355,STORE_B,Groceries,22/03/2019,,100,100
83903,Store_B,Groceries,1/25/2020,2,10,200
76258,Store_B,Home,19/05/2020,3,50,200
41145,Store_B,Clothing,10/28/2020,2,20,-50
85675,Store C,Clothing,16/06/2020,2,-5,500
59854,store_a,Home,19/02/2020,5,10,100
77664,store_a,Clothing,29/06/2020,5,-5,200
96153,Store_B,Groceries,5/21/2019,1,20,-50
45285,Store C,Groceries,23/05/2019,1,,200
27533,Store_B,Clothing,21/03/2020,3,50,500
42624,store_a,Groceries,23/08/2020,5,-5,
56996,STORE_B,Electronics,1/9/2020,10,10,100
56947,Store C,Groceries,11/8/2020,1,,
37956,Store C,Home,22/04/2019,1,,500
61030,Store_B,Eletronics,29/09/2020,5,20,
68597,STORE_B,Clothing,8/19/2020,5,-5,500
52443,store_a,Clothing,28/07/2020,3,-5,500
75464,Store_A,Groceries,15/05/2020,5,100,-50
13952,store_a,Groceries,9/8/2019,-2,100,
66880,store_a,Eletronics,7/5/2020,2,100,200
62201,STORE_B,Eletronics,24/01/2020,,-5,500
52460,Store C,Home,1/8/2020,10,-5,
32796,store_a,Electronics,10/9/2020,,100,200
41746,Store C,Home,1/1/2020,2,50,100
96785,STORE_B,Clothing,11/29/2019,-2,10,200
10015,STORE_B,Groceries,1/28/2020,-2,10,
59757,Store_B,Home,3/2/2020,2,50,
35957,Store_A,Groceries,29/01/2020,,20,200
91541,STORE_B,Groceries,13/10/2020,2,10,200
31292,STORE_B,Home,13/09/2020,1,-5,500
41876,Store C,Home,1/30/2020,-2,,
70727,STORE_B,Eletronics,2/4/2019,,-5,500
57046,store_a,Electronics,6/6/2019,2,10,500
24817,Store_B,Eletronics,22/06/2019,1,50,100
19759,Store_B,Electronics,19/07/2020,5,20,
58432,store_a,Home,24/08/2019,-2,10,500
16412,STORE_B,Electronics,1/31/2020,10,50,100
67757,Store_A,Clothing,7/26/2019,10,,500
30504,STORE_B,Eletronics,9/12/2020,2,100,500
18507,Store_B,Eletronics,21/08/2020,10,,
31050,Store_A,Eletronics,15/03/2019,1,,200
14820,Store C,Groceries,4/6/2020,5,20,200
17835,Store C,Groceries,9/9/2019,2,10,
23587,STORE_B,Home,13/07/2020,3,100,200
67732,STORE_B,Home,16/05/2019,,50,-50
61921,Store_A,Groceries,7/28/2019,-2,100,200
55499,Store_A,Eletronics,12/8/2019,10,10,500
16840,STORE_B,Groceries,6/22/2020,10,20,500
75077,Store_B,Electronics,14/04/2019,2,10,100
41440,Store C,Eletronics,5/17/2020,,50,
45183,Store_A,Groceries,13/08/2019,,100,100
12389,Store_B,Home,5/28/2020,10,,500
65076,STORE_B,Groceries,8/2/2020,10,10,500
76299,store_a,Clothing,16/03/2020,3,-5,100
99461,Store_A,Groceries,19/04/2019,,20,-50
49023,store_a,Eletronics,12/9/2019,1,20,200
60029,Store_B,Groceries,3/24/2019,-2,100,-50
49941,Store C,Home,1/12/2019,2,,-50
98993,Store_B,Electronics,6/5/2019,2,50,-50
63950,Store C,Clothing,3/28/2020,3,,-50
96959,Store_B,Eletronics,30/07/2020,-2,100,200
86054,Store_A,Home,25/04/2020,3,,
75363,Store_A,Clothing,9/8/2020,1,100,100
71742,store_a,Groceries,9/15/2020,5,,-50
55215,Store_B,Clothing,5/21/2020,2,10,-50
57857,Store_B,Electronics,1/3/2020,,20,100
65476,store_a,Clothing,17/07/2020,-2,100,100
38173,STORE_B,Clothing,9/13/2020,10,100,
19395,Store_B,Groceries,1/1/2020,-2,20,500
69768,Store_B,Groceries,29/12/2020,1,-5,
94743,Store_B,Eletronics,10/20/2019,2,-5,500
56229,STORE_B,Groceries,10/16/2020,,50,200
36639,Store_A,Clothing,25/07/2019,1,100,
72583,store_a,Electronics,26/01/2019,5,10,200
38924,STORE_B,Groceries,30/12/2020,,,100
82969,Store C,Eletronics,22/09/2019,2,10,
40104,Store C,Eletronics,10/28/2020,-2,100,100
47594,STORE_B,Clothing,3/1/2019,10,50,-50
13664,STORE_B,Groceries,11/23/2019,,100,100
20528,Store_A,Groceries,19/04/2020,2,50,-50
38190,Store C,Eletronics,9/3/2019,1,20,500
76033,store_a,Groceries,23/02/2019,5,,-50
71161,Store_B,Clothing,5/2/2019,,10,500
83177,Store_B,Electronics,27/12/2020,1,50,-50
80179,Store_A,Clothing,6/2/2020,1,10,-50
80592,Store_A,Groceries,9/29/2020,3,20,200
42899,Store C,Clothing,3/24/2019,1,100,200
80979,store_a,Home,1/28/2019,-2,50,100
27241,store_a,Home,9/23/2019,,,200
56211,STORE_B,Groceries,29/07/2020,5,50,500
73472,Store_A,Groceries,2/1/2020,10,-5,200
84248,Store_B,Electronics,19/08/2019,3,100,100
83757,Store_B,Clothing,1/2/2019,1,100,
41346,Store C,Electronics,6/9/2019,,,500
91196,Store_B,Groceries,6/11/2020,-2,,
87124,store_a,Groceries,21/03/2019,-2,20,500
52220,store_a,Eletronics,8/3/2020,-2,10,100
27942,Store_A,Electronics,3/9/2020,2,50,200
59167,Store C,Groceries,9/2/2020,3,20,
46373,Store_B,Home,7/12/2019,5,10,
77143,Store_A,Eletronics,8/15/2019,2,20,200
12016,STORE_B,Clothing,3/26/2020,5,-5,100
79110,STORE_B,Eletronics,19/04/2020,2,,200
56309,Store_B,Clothing,20/07/2019,10,,-50
17274,Store_B,Home,11/9/2020,5,100,-50
25748,Store_B,Clothing,10/16/2020,2,50,-50
30175,store_a,Electronics,7/22/2019,-2,50,
21826,Store_B,Clothing,2/6/2020,5,50,
93008,STORE_B,Clothing,4/16/2020,3,20,100
44129,Store_B,Eletronics,8/6/2019,5,20,500
80009,Store C,Home,6/28/2019,,50,200
33490,STORE_B,Clothing,7/11/2019,5,100,500
51435,Store C,Electronics,4/7/2020,2,10,
85017,STORE_B,Eletronics,14/04/2019,5,-5,200
18520,Store_A,Home,8/31/2020,10,20,
93106,STORE_B,Home,14/07/2019,1,50,100
71877,STORE_B,Groceries,26/11/2020,3,,200
29798,Store C,Electronics,16/11/2020,,20,
64638,Store C,Eletronics,24/07/2019,-2,10,-50
79072,STORE_B,Eletronics,10/27/2019,2,20,-50
77309,STORE_B,Electronics,12/17/2019,-2,10,
39894,store_a,Home,7/6/2019,-2,10,500
72963,Store_A,Clothing,1/10/2020,5,20,100
64567,Store_A,Electronics,9/14/2020,5,10,100
45326,Store_B,Eletronics,2/12/2020,5,20,
65059,STORE_B,Electronics,3/12/2019,3,20,100
15079,STORE_B,Home,11/9/2020,,100,200
35838,STORE_B,Groceries,19/05/2020,1,,100
97340,STORE_B,Groceries,11/5/2019,10,-5,-50
57109,Store_A,Clothing,5/2/2020,,10,
95211,Store C,Clothing,6/26/2019,10,20,200
35594,store_a,Home,3/2/2020,-2,10,100
52749,Store C,Clothing,9/1/2019,,20,-50
46292,Store C,Groceries,6/14/2020,2,-5,500
84534,Store_A,Home,2/22/2020,1,20,100
89233,store_a,Home,9/5/2019,1,20,-50
61818,STORE_B,Home,7/28/2019,3,,-50
23429,Store_A,Electronics,8/4/2019,,10,-50
67748,Store_A,Clothing,12/13/2020,5,,-50
58807,store_a,Eletronics,3/13/2020,1,,500
17140,Store_B,Groceries,11/7/2019,,,
73226,Store_A,Clothing,1/18/2020,5,,-50
24901,Store C,Groceries,7/9/2019,3,100,
98815,Store C,Clothing,17/07/2020,-2,10,500
38525,STORE_B,Eletronics,5/1/2019,-2,10,500
30491,Store_A,Groceries,2/11/2020,,20,200
78816,STORE_B,Eletronics,9/2/2019,,10,200
44980,Store_A,Groceries,3/7/2019,2,-5,-50
18078,store_a,Electronics,30/07/2019,,,
99521,Store_A,Electronics,8/16/2019,2,50,500
58704,Store_B,Groceries,31/05/2019,5,10,100
26997,Store C,Groceries,5/17/2019,-2,50,200
89810,store_a,Eletronics,7/13/2019,5,-5,200
10868,Store C,Home,12/6/2020,-2,100,100
36398,STORE_B,Groceries,10/19/2020,-2,20,
91578,store_a,Clothing,10/18/2020,1,20,
31246,Store_B,Clothing,8/10/2020,3,20,
30561,Store C,Clothing,18/07/2019,2,100,-50
26254,Store_A,Electronics,7/9/2020,-2,,-50
44512,Store_A,Eletronics,25/03/2020,1,50,100
99532,Store_A,Electronics,15/08/2019,10,10,500
87395,store_a,Clothing,5/11/2019,1,,100
67865,Store_B,Groceries,6/1/2020,5,20,500
33580,Store_B,Clothing,2/21/2019,10,20,100
80959,Store_B,Groceries,5/28/2020,1,,-50
82144,Store C,Eletronics,13/01/2019,,50,
52485,store_a,Home,20/12/2019,3,,200
60621,Store_A,Groceries,29/02/2020,2,100,100
60665,Store C,Electronics,5/11/2020,,20,100
80412,Store_B,Clothing,11/22/2020,10,50,200
60603,Store_A,Clothing,6/26/2020,-2,10,100
31038,store_a,Clothing,2/14/2020,3,20,
24325,STORE_B,Groceries,6/4/2019,-2,,200
45892,Store_B,Eletronics,9/24/2020,1,50,200
11753,Store_B,Groceries,2/20/2019,,20,
27996,Store_B,Electronics,20/10/2019,5,10,
78811,Store_B,Clothing,20/09/2019,5,10,200
84283,Store_A,Groceries,23/01/2020,3,-5,
55211,store_a,Clothing,6/7/2020,5,,
72820,Store C,Electronics,12/21/2019,2,100,
10824,Store_A,Home,4/12/2019,-2,,200
23880,store_a,Home,12/3/2019,3,50,100
76617,Store C,Home,12/5/2020,3,,500
21517,Store_B,Clothing,19/04/2019,5,50,200
31683,store_a,Groceries,24/12/2020,3,-5,500
26876,Store_B,Clothing,9/13/2019,1,-5,
66354,store_a,Eletronics,9/5/2019,10,-5,
83802,STORE_B,Groceries,6/16/2020,,100,100
86719,Store_B,Electronics,2/10/2019,10,-5,
96602,Store_B,Home,28/02/2019,-2,,500
88413,Store_B,Groceries,23/07/2020,,10,200
19982,Store_A,Groceries,7/14/2019,5,50,200
84504,Store C,Home,30/12/2019,2,50,100
36598,Store_B,Electronics,16/07/2020,2,10,500
24639,Store_B,Clothing,19/09/2020,5,,
80210,Store_A,Clothing,11/4/2019,-2,100,-50
79852,Store_A,Groceries,20/12/2020,5,20,100
19695,STORE_B,Home,6/5/2020,3,,100
58582,store_a,Eletronics,3/17/2019,2,-5,-50
41094,Store_B,Electronics,25/02/2019,10,,200
70635,store_a,Clothing,5/3/2019,5,50,200
32187,Store_A,Electronics,8/18/2019,-2,50,200
11214,Store_A,Electronics,3/26/2019,-2,100,-50
33940,STORE_B,Electronics,30/03/2020,10,-5,
54406,Store C,Home,2/1/2020,,100,
53481,Store_A,Home,25/10/2020,10,100,500
25977,Store_B,Home,8/3/2019,-2,10,500
54839,STORE_B,Groceries,21/10/2019,2,20,200
67874,Store C,Home,1/12/2020,,20,-50
68414,STORE_B,Groceries,2/16/2020,10,-5,100
35538,Store_A,Clothing,10/3/2019,3,100,
66241,Store C,Clothing,7/5/2020,3,50,-50
83501,store_a,Clothing,20/04/2020,2,20,500
85133,Store C,Clothing,2/14/2020,3,,
70481,Store_B,Clothing,21/11/2020,5,10,
37740,store_a,Home,8/4/2019,,50,-50
73328,store_a,Eletronics,21/01/2019,2,10,500
82105,Store_B,Home,12/15/2019,,,-50
60643,store_a,Eletronics,10/4/2019,-2,20,100
21881,Store_A,Home,10/15/2020,10,10,
46996,Store C,Clothing,18/10/2019,5,-5,-50
42177,Store C,Electronics,30/11/2019,2,10,-50
47177,Store_B,Eletronics,1/3/2019,10,10,100
76126,Store_A,Electronics,22/01/2020,10,,-50
66531,store_a,Clothing,18/12/2019,10,50,
36119,Store C,Eletronics,9/1/2019,10,50,200
37915,Store C,Electronics,2/11/2020,10,,200
12708,Store C,Home,1/18/2019,2,10,500
48749,Store C,Clothing,20/01/2019,3,10,100
54989,STORE_B,Home,8/8/2020,10,100,500
32106,Store_B,Home,6/6/2019,-2,-5,200
27131,store_a,Clothing,11/28/2019,-2,20,100
56553,store_a,Eletronics,9/10/2019,5,20,-50
68144,Store_B,Groceries,6/18/2019,2,50,-50
16553,Store_A,Groceries,14/02/2019,1,,
27881,Store_B,Clothing,28/04/2019,3,10,200
11379,Store C,Groceries,29/07/2019,5,-5,-50
79306,Store C,Electronics,7/25/2019,-2,20,100
29726,Store_B,Eletronics,6/4/2020,10,,-50
19088,Store_B,Home,14/10/2019,2,,500
44314,store_a,Home,30/09/2020,2,10,500
65041,store_a,Clothing,10/31/2019,10,-5,500
26350,STORE_B,Home,4/25/2019,-2,,500
91397,STORE_B,Electronics,10/25/2020,5,20,500
89509,Store C,Electronics,3/28/2019,2,100,
27769,STORE_B,Clothing,23/01/2020,,20,500
57249,STORE_B,Home,12/1/2019,-2,-5,
92862,Store_A,Groceries,3/3/2020,-2,100,
56365,Store_B,Groceries,3/25/2020,3,,-50
60185,store_a,Eletronics,24/02/2019,5,20,100
12786,STORE_B,Clothing,12/15/2020,-2,10,500
11620,store_a,Eletronics,1/2/2019,10,-5,100
46303,STORE_B,Groceries,6/1/2020,-2,,200
29589,STORE_B,Groceries,8/9/2020,5,10,
12882,Store C,Groceries,12/1/2019,,100,200
72248,Store_A,Eletronics,26/01/2020,-2,50,
59322,Store_B,Clothing,4/20/2019,5,50,500
34524,Store_B,Electronics,11/9/2020,-2,100,200
19745,Store C,Electronics,1/6/2020,1,50,-50
25861,Store C,Groceries,21/09/2020,10,-5,200
64261,Store_B,Clothing,8/6/2019,3,,
12837,Store_B,Clothing,8/21/2020,10,,
84135,Store_A,Home,11/11/2019,1,-5,100
91447,STORE_B,Home,12/22/2020,10,20,200
64380,Store_A,Eletronics,11/1/2019,10,,-50
96089,Store_B,Home,12/7/2019,3,50,500
59831,STORE_B,Eletronics,18/07/2020,1,-5,100
99349,Store_B,Electronics,15/04/2019,10,10,200
48255,Store_A,Groceries,3/21/2020,,20,100
39520,Store_A,Clothing,20/07/2019,-2,10,200
39541,Store_A,Electronics,10/5/2019,10,50,500
75772,STORE_B,Electronics,1/12/2020,2,10,500
37350,store_a,Eletronics,8/20/2019,10,50,-50
54397,store_a,Groceries,8/14/2020,3,,100
87085,Store_B,Eletronics,3/1/2020,2,20,-50
73865,STORE_B,Electronics,14/12/2019,,100,200
65956,Store C,Clothing,3/16/2020,-2,50,500
37453,store_a,Home,2/3/2019,,-5,500
72345,STORE_B,Eletronics,11/25/2019,,-5,
22906,STORE_B,Electronics,24/04/2019,1,,
24988,store_a,Home,3/29/2020,,-5,-50
37723,STORE_B,Home,11/11/2020,5,10,100
43800,STORE_B,Electronics,2/2/2019,3,,200
49107,store_a,Groceries,23/12/2020,1,-5,-50
37430,Store_A,Electronics,22/02/2020,2,10,500
42535,Store_B,Clothing,6/6/2020,5,10,500
78476,Store C,Home,4/26/2020,1,10,500
97329,Store_B,Clothing,11/13/2019,3,-5,200
87798,Store_A,Eletronics,5/2/2019,2,10,-50
62284,Store_A,Home,8/3/2020,3,20,200
66232,STORE_B,Groceries,28/08/2020,3,-5,500
54420,Store_B,Electronics,5/1/2020,2,10,
47710,Store_A,Eletronics,1/11/2019,,20,-50
82497,Store_B,Clothing,5/5/2019,10,100,
50498,Store_A,Eletronics,10/20/2020,3,20,-50
