EmployeeID,Name,Department,Gender,Age,Salary,PerformanceScore,JoinDate
2700,Emp_1837,Marketing,Female,50,,Excellent,1/2/2016
4224,Emp_1838,Marketing,Male,40,40000,Poor,1/1/2015
4045,Emp_1839,Sales,Male,25,60000,Excellent,
2401,Emp_1840,Marketing,Female,25,-10000,Poor,1/2/2016
1587,Emp_1841,HR,Female,30,-10000,Excellent,1/1/2015
2622,Emp_1842,Marketing,male,35,40000,Poor,1/1/2015
4700,Emp_1843,Sales,Female,999,,G00d,1/2/2016
4945,Emp_1844,Engineering,F,999,50000,Excellent,
1341,Emp_1845,Engineering,female,30,,Good,1/2/2016
3074,Emp_1846,Marketing,female,35,,Excellnt,
4896,Emp_1847,Finance,M,,,G00d,3/15/2017
4358,Emp_1848,Engineering,Female,40,40000,G00d,1/2/2016
1645,Emp_1849,Marketing,Female,,40000,Excellent,1/2/2016
1730,Emp_1850,Sales,F,,50000,Excellnt,
1167,Emp_1851,Marketing,Male,25,,Good,
1609,Emp_1852,Engineering,Male,,40000,G00d,1/2/2016
3315,Emp_1853,Sales,female,999,50000,Good,1/1/2015
2772,Emp_1854,Marketing,female,50,50000,Poor,1/1/2015
3040,Emp_1855,HR,male,35,,Excellnt,1/1/2015
3868,Emp_1856,Sales,F,40,60000,Average,3/15/2017
1454,Emp_1857,HR,M,25,,Poor,3/15/2017
3953,Emp_1858,Finance,M,,60000,Excellnt,
2708,Emp_1859,Sales,F,50,50000,Excellent,3/15/2017
4472,Emp_1860,HR,M,35,40000,Excellent,1/1/2015
3969,Emp_1861,Engineering,Male,30,-10000,Good,1/2/2016
4028,Emp_1862,Engineering,M,30,50000,G00d,3/15/2017
4547,Emp_1863,Finance,M,30,40000,Average,3/15/2017
1701,Emp_1864,Sales,F,999,50000,Excellent,1/1/2015
3681,Emp_1865,Sales,F,40,,Excellnt,3/15/2017
4629,Emp_1866,Sales,M,30,60000,G00d,
2599,Emp_1867,Finance,Female,999,50000,G00d,1/2/2016
1129,Emp_1868,Sales,F,45,40000,Excellnt,1/1/2015
4067,Emp_1869,Engineering,male,999,,G00d,
2845,Emp_1870,HR,male,25,-10000,Excellent,1/1/2015
2386,Emp_1871,Engineering,Male,999,,Excellnt,
4776,Emp_1872,Engineering,M,40,60000,Excellnt,1/2/2016
3866,Emp_1873,HR,Female,50,,Good,1/2/2016
1692,Emp_1874,Engineering,Male,,-10000,Average,
4363,Emp_1875,Finance,M,999,40000,Good,
2394,Emp_1876,HR,F,30,50000,Average,
1793,Emp_1877,Engineering,male,25,60000,Excellnt,
1028,Emp_1878,Marketing,female,35,-10000,G00d,
1148,Emp_1879,Engineering,Female,30,60000,Average,
4850,Emp_1880,Finance,female,25,,Excellnt,1/2/2016
2319,Emp_1881,Sales,male,45,60000,Excellnt,
3058,Emp_1882,Engineering,female,,-10000,Good,3/15/2017
4583,Emp_1883,Sales,F,35,50000,Good,1/2/2016
3723,Emp_1884,Marketing,M,45,50000,G00d,1/1/2015
2136,Emp_1885,Engineering,F,50,60000,Poor,1/2/2016
1186,Emp_1886,HR,female,25,40000,Excellent,1/1/2015
3854,Emp_1887,Sales,F,45,60000,Poor,1/1/2015
3791,Emp_1888,Marketing,male,,,Poor,3/15/2017
2250,Emp_1889,HR,Female,,50000,G00d,
2333,Emp_1890,HR,F,50,50000,Average,
1097,Emp_1891,HR,male,,50000,G00d,1/2/2016
1054,Emp_1892,HR,Female,25,40000,G00d,
3670,Emp_1893,Engineering,M,25,40000,Excellnt,3/15/2017
3711,Emp_1894,Engineering,female,,-10000,Excellnt,1/2/2016
1757,Emp_1895,Engineering,M,45,60000,Excellnt,1/2/2016
1405,Emp_1896,Marketing,Male,25,60000,Excellent,1/2/2016
3116,Emp_1897,Marketing,male,30,,Average,
4383,Emp_1898,Marketing,Female,,50000,Average,
2312,Emp_1899,Finance,F,25,40000,Excellnt,
2785,Emp_1900,Marketing,M,40,,Poor,1/2/2016
4619,Emp_1901,Engineering,Female,50,,Excellent,1/2/2016
1750,Emp_1902,Engineering,male,,40000,Poor,1/1/2015
4219,Emp_1903,Finance,Male,25,60000,Good,1/1/2015
4538,Emp_1904,Finance,M,40,50000,Average,
2762,Emp_1905,Marketing,female,25,60000,Average,1/2/2016
4315,Emp_1906,Sales,Female,25,,Poor,
4562,Emp_1907,Finance,female,45,50000,Excellent,
4920,Emp_1908,HR,Female,30,-10000,Average,1/1/2015
4005,Emp_1909,Engineering,Female,,,Poor,3/15/2017
4578,Emp_1910,HR,male,50,60000,G00d,
1364,Emp_1911,Engineering,male,,60000,G00d,3/15/2017
3026,Emp_1912,Engineering,male,30,60000,Excellent,3/15/2017
1481,Emp_1913,Finance,F,35,40000,Poor,1/2/2016
3248,Emp_1914,Finance,Female,45,,G00d,1/2/2016
1153,Emp_1915,HR,M,45,50000,Excellent,
4521,Emp_1916,Engineering,female,30,60000,Excellnt,1/1/2015
2524,Emp_1917,HR,male,999,60000,Excellent,1/1/2015
3120,Emp_1918,Sales,male,45,40000,Good,
3760,Emp_1919,HR,female,,50000,Excellnt,
3343,Emp_1920,Marketing,female,30,,Poor,1/1/2015
2040,Emp_1921,HR,Female,45,-10000,Excellnt,3/15/2017
2664,Emp_1922,Marketing,male,25,40000,Excellnt,
2240,Emp_1923,Marketing,female,30,,Poor,3/15/2017
1060,Emp_1924,Marketing,F,30,-10000,Poor,
1938,Emp_1925,Sales,F,,60000,G00d,
2639,Emp_1926,HR,male,40,60000,Good,3/15/2017
3089,Emp_1927,HR,female,45,50000,Poor,3/15/2017
1024,Emp_1928,Sales,Female,45,-10000,Average,1/1/2015
2062,Emp_1929,Engineering,Female,30,60000,Average,
4874,Emp_1930,Finance,Female,25,60000,Good,1/2/2016
1130,Emp_1931,HR,Male,25,50000,Excellent,1/2/2016
4569,Emp_1932,Finance,male,50,,Excellent,
2252,Emp_1933,Sales,Female,25,60000,Average,
1107,Emp_1934,Engineering,F,45,40000,Poor,
1171,Emp_1935,Engineering,female,999,40000,Good,3/15/2017
2458,Emp_1936,Engineering,M,40,,Excellent,1/2/2016
4549,Emp_1937,Sales,M,30,-10000,Excellent,1/2/2016
1101,Emp_1938,Marketing,Female,35,50000,Excellnt,1/2/2016
3913,Emp_1939,Marketing,M,40,40000,Average,
3571,Emp_1940,Finance,M,,40000,Poor,3/15/2017
3322,Emp_1941,Marketing,Male,,,Good,
2636,Emp_1942,Marketing,F,999,-10000,Excellent,1/1/2015
4115,Emp_1943,Engineering,F,35,-10000,Excellnt,1/1/2015
3864,Emp_1944,Engineering,Male,40,,Average,1/2/2016
4004,Emp_1945,Finance,Male,25,40000,Average,
2040,Emp_1946,HR,M,45,50000,Good,1/1/2015
1329,Emp_1947,Finance,male,999,40000,Excellent,1/1/2015
4640,Emp_1948,Finance,female,35,-10000,Good,
4894,Emp_1949,Sales,female,999,40000,Good,3/15/2017
2520,Emp_1950,Sales,M,40,50000,G00d,
4886,Emp_1951,Finance,female,45,60000,Excellnt,
1011,Emp_1952,Finance,Male,999,40000,Average,3/15/2017
2341,Emp_1953,Finance,F,35,,G00d,1/2/2016
4663,Emp_1954,Marketing,female,30,60000,Poor,1/2/2016
1215,Emp_1955,Sales,M,40,,Average,1/2/2016
1338,Emp_1956,Finance,male,30,,Average,3/15/2017
2799,Emp_1957,Engineering,M,25,,Excellnt,1/1/2015
3708,Emp_1958,Engineering,Female,30,40000,Poor,3/15/2017
4152,Emp_1959,Marketing,M,30,-10000,Excellent,
2750,Emp_1960,Marketing,Male,50,60000,Poor,3/15/2017
2508,Emp_1961,HR,F,40,50000,Excellent,1/1/2015
3421,Emp_1962,HR,F,25,-10000,Poor,1/1/2015
4023,Emp_1963,HR,female,30,40000,Good,
1709,Emp_1964,Marketing,Male,,,Poor,1/2/2016
2223,Emp_1965,Marketing,Female,45,50000,G00d,1/1/2015
4608,Emp_1966,Marketing,Male,35,60000,G00d,1/1/2015
3513,Emp_1967,Engineering,M,30,-10000,Excellnt,1/1/2015
2112,Emp_1968,Marketing,Male,25,-10000,Excellent,
2291,Emp_1969,Engineering,Male,30,50000,Average,1/1/2015
4726,Emp_1970,HR,Female,35,40000,Excellnt,1/2/2016
4642,Emp_1971,HR,M,25,60000,G00d,
4993,Emp_1972,HR,male,40,50000,G00d,1/2/2016
1488,Emp_1973,Finance,male,25,,Excellent,1/1/2015
4948,Emp_1974,Finance,F,40,60000,G00d,1/1/2015
2561,Emp_1975,Sales,female,25,-10000,G00d,1/2/2016
1046,Emp_1976,Sales,Male,,50000,Excellent,
4359,Emp_1977,Sales,F,999,-10000,G00d,
1777,Emp_1978,Finance,Female,35,-10000,Average,1/2/2016
2039,Emp_1979,Finance,male,35,-10000,Good,1/1/2015
1710,Emp_1980,Sales,Male,25,40000,Excellnt,3/15/2017
1400,Emp_1981,Sales,Female,999,-10000,Average,1/2/2016
4990,Emp_1982,Marketing,female,30,,Average,1/2/2016
2817,Emp_1983,Sales,Female,35,,Good,1/2/2016
4028,Emp_1984,Marketing,Male,,60000,Excellnt,1/1/2015
4157,Emp_1985,Engineering,female,40,-10000,Average,
1249,Emp_1986,Finance,Female,40,-10000,G00d,1/1/2015
1390,Emp_1987,Sales,female,45,50000,Good,1/2/2016
4853,Emp_1988,Finance,Male,50,40000,Excellnt,1/1/2015
1334,Emp_1989,Finance,Male,999,60000,Poor,1/1/2015
1628,Emp_1990,Finance,female,50,-10000,Excellent,1/2/2016
4590,Emp_1991,Engineering,M,50,50000,G00d,1/1/2015
1136,Emp_1992,HR,F,40,40000,Good,3/15/2017
3930,Emp_1993,Sales,Female,,60000,Excellent,1/1/2015
3735,Emp_1994,HR,Female,,60000,Poor,1/1/2015
4911,Emp_1995,HR,M,45,-10000,Average,
2521,Emp_1996,HR,M,50,60000,Average,
1826,Emp_1997,Finance,M,50,50000,Excellnt,1/2/2016
1726,Emp_1998,Marketing,male,25,60000,Good,1/2/2016
2500,Emp_1999,Finance,male,25,,Good,
4472,Emp_1860,HR,M,35,40000,Excellent,1/1/2015
2802,Emp_353,HR,F,35,60000,G00d,1/1/2015
3621,Emp_1333,Finance,male,999,-10000,Excellnt,1/1/2015
2531,Emp_905,Sales,male,35,50000,G00d,3/15/2017
2989,Emp_1289,HR,male,,40000,Good,3/15/2017
4847,Emp_1273,Marketing,M,30,50000,Good,1/1/2015
4486,Emp_938,Sales,male,,40000,G00d,3/15/2017
2287,Emp_1731,Sales,female,25,40000,Excellnt,1/2/2016
2297,Emp_65,Sales,Male,45,60000,Average,1/1/2015
1074,Emp_1323,Sales,F,,60000,Poor,3/15/2017
3879,Emp_56,Finance,M,45,,G00d,3/15/2017
2312,Emp_1292,Marketing,female,50,40000,Average,1/2/2016
4177,Emp_1118,Finance,male,45,,Excellent,
3931,Emp_584,HR,male,30,50000,Poor,3/15/2017
4108,Emp_374,Sales,Male,999,,Excellent,3/15/2017
1563,Emp_275,HR,M,35,-10000,Excellent,1/2/2016
4348,Emp_746,Sales,Male,40,-10000,Average,1/2/2016
3235,Emp_128,Sales,female,40,50000,Average,1/1/2015
4432,Emp_1646,Finance,Female,40,50000,Excellent,1/1/2015
1609,Emp_1852,Engineering,Male,,40000,G00d,1/2/2016
4251,Emp_674,Sales,Male,,60000,Average,1/2/2016
1951,Emp_1664,HR,M,40,-10000,G00d,1/1/2015
1400,Emp_1981,Sales,Female,999,-10000,Average,1/2/2016
1623,Emp_1083,Engineering,M,999,-10000,Good,1/1/2015
2664,Emp_1922,Marketing,male,25,40000,Excellnt,
1702,Emp_99,Sales,F,,,Excellnt,1/1/2015
3692,Emp_1179,HR,F,50,-10000,Excellent,1/1/2015
4387,Emp_964,Finance,Female,40,50000,Average,1/2/2016
1075,Emp_792,Marketing,female,30,60000,Excellnt,1/2/2016
1955,Emp_29,Finance,F,999,50000,Average,
4956,Emp_628,Marketing,F,50,-10000,Excellnt,
3703,Emp_944,Sales,F,,60000,Good,
4040,Emp_572,Finance,female,45,60000,Excellent,3/15/2017
4480,Emp_907,Marketing,female,999,50000,Good,3/15/2017
1762,Emp_1080,Marketing,M,45,50000,Excellent,1/2/2016
4680,Emp_450,Finance,Female,35,,Excellent,1/1/2015
3122,Emp_1609,Sales,Male,35,-10000,Good,3/15/2017
4812,Emp_1290,HR,Female,45,-10000,Good,3/15/2017
4037,Emp_1078,Marketing,female,35,-10000,Poor,3/15/2017
2434,Emp_254,Engineering,female,,40000,Excellent,
1791,Emp_124,HR,Female,35,60000,Excellent,3/15/2017
3089,Emp_1927,HR,female,45,50000,Poor,3/15/2017
4430,Emp_251,Sales,male,50,50000,G00d,3/15/2017
4421,Emp_585,Marketing,Male,35,60000,Poor,3/15/2017
2013,Emp_1568,Marketing,male,40,50000,Poor,3/15/2017
4294,Emp_824,Finance,Male,35,-10000,Excellnt,
3901,Emp_507,Marketing,Female,30,60000,Excellent,1/2/2016
4709,Emp_889,Engineering,F,,40000,G00d,1/2/2016
1241,Emp_70,Marketing,F,40,60000,G00d,1/1/2015
2625,Emp_1608,Sales,Male,50,50000,Excellent,3/15/2017
